@ YASP %s V3.0
@ TYPE %s POSITION
@ NUMBER-BEAMS %d 1
@ MODE %s CORBIT
@ TURN-NO %d 1
@ BUNCH-ID %d -1
@ ACCELERATOR %s SPS
@ TRANSFER %s SPSRING
@ TWISS %s SPS-LHC-Q20-2021v1
@ MODEL-LINK %s 
@ SUPER-CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ USER %s SPS.USER.LHCMD4
@ CYCNUM %d 52
@ CYCTIME %d 20
@ EXTRACTION %d 0
@ P %f     25.920
@ DPP %f      -0.320
@ DPP-FORCED %f       0.000
@ DATE-CODE %d 1710091471350
@ DATE %s 10/03/24
@ TIME %s 18-24-31
@ COMMENT %s " Type = Orbit "
@ RAWDATA %s YES
@ HW-SETTINGS %s false
@ MONITOR-H-NUM %d 113
@ MONITOR-V-NUM %d 114
@ CORRECTOR-H-NUM %d 108
@ CORRECTOR-V-NUM %d 108
# MONITOR  %s micron
* NAME  PLANE  BEAM  POS  RMS  SUM  HW-STATUS STATUS STATUS-TAG
 MDH.32607            H 1 logical.RDH.32607        0.0000     0.0000
 MDH.32807            H 1 logical.RDH.32807        0.0000     0.0000
 MDH.33007            H 1 logical.RDH.33007        0.0000     0.0000
 MDH.33207            H 1 logical.RDH.33207        0.0000     0.0000
 MDH.33407            H 1 logical.RDH.33407        0.0000     0.0000
 MDH.33607            H 1 logical.RDH.33607        0.0000     0.0000
 MDH.40207            H 1 logical.RDH.40207        0.0000     0.0000
 MDH.40407            H 1 logical.RDH.40407        0.0000     0.0000
 MDH.40607            H 1 logical.RDH.40607        0.0000     0.0000
 MDH.40807            H 1 logical.RDH.40807        0.0000     0.0000
 MDH.41007            H 1 logical.RDH.41007        0.0000     0.0000
 MDH.41207            H 1 logical.RDH.41207        0.0000     0.0000
 MDH.41407            H 1 logical.RDH.41407       -1.2962     0.0000
 MDH.41607            H 1 logical.RDH.41607        0.0000     0.0000
 MDHA.41804           H 1 logical.RDHA.41804     -58.5192     0.0000
 MDH.42007            H 1 logical.RDH.42007        0.0000     0.0000
 MDH.42207            H 1 logical.RDH.42207        0.0000     0.0000
 MDH.42407            H 1 logical.RDH.42407        0.0000     0.0000
 MDH.42607            H 1 logical.RDH.42607        0.0000     0.0000
 MDH.42807            H 1 logical.RDH.42807        0.0000     0.0000
 MDH.43007            H 1 logical.RDH.43007      -22.8704     0.0000
 MDH.43207            H 1 logical.RDH.43207        0.0000     0.0000
 MDH.43407            H 1 logical.RDH.43407        0.0000     0.0000
 MDH.43607            H 1 logical.RDH.43607        0.0000     0.0000
